full_text,precinct,shape_area,shape_len,ward,TOTPOP,NH_WHITE,NH_BLACK,NH_AMIN,NH_ASIAN,NH_NHPI,NH_OTHER,NH_2MORE,HISP,H_WHITE,H_BLACK,H_AMIN,H_ASIAN,H_NHPI,H_OTHER,H_2MORE,VAP,HVAP,WVAP,BVAP,AMINVAP,ASIANVAP,NHPIVAP,OTHERVAP,2MOREVAP,TOTHH,LESS_10K,10K_15K,15K_20K,20K_25K,25K_30K,30K_35K,35K_40K,40K_45K,45K_50K,50K_60K,60K_75K,75K_100K,100K_125K,125K_150K,150K_200K,200K_MORE,JOINID,TOTV_19,JOYCE_19,VALLAS_19,WILSON_19,PRECK_19,DALEY_19,MCCART_19,CHICO_19,MEND_19,ENYIA_19,FORD_19,SALGRIF_19,LHGTFT_19,FIORETTI_1,KOZLAR_19,TOTV_RO15,RO_E15,RO_G15,TOTV_G15,EMAN_G15,WILS_G15,FIORET_G15,GARCIA_G15,WALLS_G15,TOTPOP19,NH_WHITE19,NH_BLACK19,NH_AMIN19,NH_ASIAN19,NH_NHPI19,NH_OTHER19,NH_2MORE19,HISP19,H_WHITE19,H_BLACK19,H_AMIN19,H_ASIAN19,H_NHPI19,H_OTHER19,H_2MORE19,Ward_Prec,MAY19LL,MAY19TP,COUNTY,HVAP_pct,WVAP_pct,BVAP_pct,AMINVAP_pct,ASIANVAP_pct,NHPIVAP_pct,OTHERVAP_pct,2MOREVAP_pct,LESS_10K_pct,10K_15K_pct,15K_20K_pct,20K_25K_pct,25K_30K_pct,30K_35K_pct,35K_40K_pct,40K_45K_pct,45K_50K_pct,50K_60K_pct,60K_75K_pct,75K_100K_pct,100K_125K_pct,125K_150K_pct,150K_200K_pct,200K_MORE_pct,GARCIA_G15_pct,EMAN_G15_pct
37039,39,1508593.36,5205.912304,37,1150.999999,1,1092.999999,0,1,0,0,0,55.99999997,20,8.999999981,1,0,0,22,3.999999997,822.9999993,27.99999999,1,792.9999993,0,1,0,0,0,279.7550751,51.86892429,32.94008745,6.928438089,25.54341752,13.49789578,48.15342196,1.928272218,14.26920447,2.62E-06,13.00043497,17.87034558,36.89765449,8.000267249,2.44E-08,8.856708103,3.08E-07,C37039,182,4,1,56,36,17,1,8,5,16,17,0,18,0,0,229,124,105,289,138,7,25,117,2,1151,0,1056.334628,0,0,0,0,0,94.66537234,0,79.9194707,0,0,0,14.74590164,0,37-39,138,52,Cook,0.034021871,0.001215067,0.963547995,0,0.001215067,0,0,0,0.185408341,0.117746166,0.024766085,0.09130636,0.048248976,0.172127072,0.006892716,0.051006061,9.38E-09,0.046470774,0.063878539,0.131892708,0.028597398,8.72E-11,0.031658793,1.10E-09,0.404844291,0.477508651
34049,49,5604886.357,11877.82249,34,1227.999985,23.99999951,1170.999986,2.999999998,0,5,0.999999999,6.000000051,17.99999982,2,1.999999829,0,0,0,12.99999999,1,887.9999893,10.99999981,21.99999954,844.9999899,2.999999998,0,1,0.999999999,5.000000051,523.5712219,35.29265427,32.91510673,5.61615526,8.267785102,37.17689118,95.51525974,1.982324062,30.07893064,10.87680657,25.34773732,21.97496728,65.11639262,69.83487315,17.23357126,64.2358395,2.105927172,C34049,236,13,6,58,48,28,4,10,8,32,2,0,27,0,0,355,201,154,340,144,11,38,141,6,1228,100.5630955,1092.587169,0.454545455,0.22147651,0,0,17.74308943,16.43062446,6.009756098,0,0.57266626,0,0,9.848202106,0,34-49,166,77,Cook,0.012387387,0.024774775,0.951576577,0.003378378,0,0.001126126,0.001126126,0.005630631,0.067407552,0.062866532,0.010726631,0.015791137,0.071006369,0.182430309,0.003786159,0.057449549,0.020774264,0.04841316,0.041971305,0.124369694,0.133381802,0.032915429,0.122687873,0.004022236,0.414705882,0.423529412
11034,34,1149459.961,5008.526534,11,572,196,110,1,204,0,0,13,48,35,1,1,0,0,9,2,529,35,183,110,1,189,0,0,11,201.0959856,54.93353513,32.8620248,4.904781646,7.111932342,14.71434022,5.885736973,1.226195122,13.97862299,4.414302788,8.092887446,12.99766778,16.18577469,7.847648661,9.564320613,3.188106984,3.18810746,C11034,156,17,9,5,9,73,14,7,6,3,0,0,3,1,3,164,130,34,181,24,0,3,153,1,572,237.2847266,19.77372722,2.876178504,222.5443118,0,0,1.438089252,88.08296669,54.28786926,0,0,0,0,33.79509742,0,Nov-34,77,49,Cook,0.066162571,0.345935728,0.207939509,0.001890359,0.357277883,0,0,0.020793951,0.27317072,0.163414624,0.024390251,0.035365859,0.073170731,0.029268297,0.006097561,0.069512193,0.021951223,0.040243904,0.064634148,0.080487806,0.039024392,0.047560972,0.015853658,0.01585366,0.845303867,0.132596685
31023,23,1564813.632,5826.866093,31,1457.999907,309.0000164,16.00000873,3.000001194,22.00001061,0,2.000000004,11.00000163,1094.999869,645.9999511,6.999999991,4,4.00000035,0,382.9999256,50.99999168,1048.999959,712.9999262,291.0000135,14.00000804,3.000001194,22.00000869,0,2.30E-07,6.000000713,488.5876111,29.83741254,32.82115309,27.5996061,39.5345681,44.75611524,19.39431815,39.5345693,28.34554213,15.66464221,27.59960719,52.21546907,24.61586557,49.23172633,25.36179878,32.07521637,8.99E-07,C31023,172,8,8,6,25,27,4,15,30,23,1,0,17,2,3,194,80,114,331,142,16,75,95,3,1458,446.0840125,29.25141066,0,18.28213166,0,5.484639498,48.4476489,910.4501567,411.3479624,0,0,0,0,482.6482759,16.4539185,31-23,126,41,Cook,0.679694904,0.277407078,0.013346052,0.002859868,0.020972364,0,2.19E-10,0.005719734,0.061068705,0.067175574,0.056488551,0.080916027,0.09160305,0.039694658,0.080916029,0.05801527,0.032061071,0.056488553,0.106870227,0.050381682,0.100763354,0.051908395,0.065648853,1.84E-09,0.287009063,0.429003021
8037,37,1838279.908,6525.084508,8,617.0000073,6.999999901,594.0000059,2,2.000000256,0,0,6.000001176,6.000000033,1,3.999999954,0,0,0,0.999999987,9.18E-08,508.0000057,5.000000033,6.999999901,488.0000044,1,2.000000256,0,0,5.000001084,191.3367308,3.16E-06,32.79252046,15.09750923,3.019503632,10.5797027,7.992799702,4.795679279,8.480824491,7.89E-07,25.45741664,24.36881714,26.85811789,11.90039109,2.841885171,15.37538171,1.776177704,C08037,233,5,8,50,63,19,0,8,9,31,4,0,36,0,0,273,155,118,342,167,22,34,109,10,617,7.496005238,576.1674005,0,17.35516268,0,3.215750615,10.6984127,2.067268253,0,2.067268253,0,0,0,0,0,Aug-37,143,94,Cook,0.00984252,0.013779527,0.960629919,0.001968504,0.003937008,0,0,0.009842522,1.65E-08,0.171386437,0.078905442,0.015781098,0.055293632,0.041773473,0.025064081,0.04432408,4.12E-09,0.133050338,0.127360894,0.140370946,0.062196062,0.014852795,0.080357711,0.009282994,0.31871345,0.488304094
46021,21,419648.0026,3222.387231,46,1427.000251,486.0000974,384.0001032,1.000001289,395.00002,0,2,25.00000322,134.0000258,70.00001225,5.000001289,10,0,0,41.00001161,8.000000645,1131.000241,97.00002192,457.0000974,267.000098,1.000001289,289.0000193,0,2,18.00000322,427.2052958,61.10029842,32.78552616,64.57753658,17.38626357,10.43175935,6.05E-06,10.92851142,7.451255063,15.39926137,23.84401556,44.21077622,70.53853982,24.34076467,9.43825494,19.37326648,15.3992601,C46021,197,4,7,8,36,25,5,5,18,22,1,0,60,3,3,226,135,91,197,74,73,8,36,6,1427,539.1770978,345.3379694,0,173.9921187,0,3.307834956,44.9865554,320.1984237,150.837274,0.661566991,7.277236903,0,0,160.0992119,1.323133982,46-21,154,78,Cook,0.085764811,0.404067197,0.236074307,0.000884174,0.255526046,0,0.001768346,0.015915119,0.14302327,0.076744194,0.151162772,0.040697678,0.02441861,1.42E-08,0.025581404,0.01744186,0.036046513,0.055813951,0.103488362,0.165116258,0.056976739,0.02209302,0.045348844,0.03604651,0.182741117,0.375634518
43029,29,1751739.34,5289.534396,43,1319.000017,1145.000015,11.99999991,0,59.00000074,0,0,33.00000051,70.00000143,54.00000103,0,0,2,0,10.00000035,4.000000058,1146.000014,57.00000143,1020.000012,9.99999991,0,49.00000074,0,0,10,519.738417,18.96982016,32.77283643,8.977363998,1.595975998,1.595977074,5.999999552,17.79547039,5.999999403,2.194469433,18.39144878,31.39145112,34.56328433,116.1793697,41.59597135,72.97735774,108.7376216,C43029,328,17,22,5,41,95,6,17,16,16,0,1,85,1,2,321,244,77,197,84,39,12,50,12,1319,962.1636939,135.3104322,0,80.72588438,0,0,24.29451865,116.5054709,66.4782864,0,0,0,0,50.02718447,0,43-29,279,60,Cook,0.049738221,0.890052356,0.008726003,0,0.042757417,0,0,0.008726003,0.036498784,0.063056406,0.017272851,0.003070729,0.003070731,0.011544268,0.034239282,0.011544268,0.004222258,0.035385971,0.060398558,0.066501308,0.223534312,0.080032512,0.140411706,0.209216056,0.253807107,0.426395939
46038,38,935579.2196,4643.888046,46,1657.999999,761.9999988,556,3,84.00000005,4,1.000000003,33.00000001,214.9999999,91.99999988,12,0,1.000000001,0,101,9.000000004,1446.999999,184.9999999,736.9999988,415,3,80.00000005,4,1.000000003,22.00000001,834.7712938,76.34737898,32.75465234,30.91534264,44.49377714,15.07409681,19.91537516,33.15811077,25.36180904,48.48737367,62.47955448,69.50291617,75.85554635,107.0250141,79.35084749,32.73138879,81.31810993,C46038,282,6,7,17,68,41,5,13,23,34,2,1,62,1,1,299,180,119,258,107,62,13,60,16,1658,855.2199208,524.0963054,0,85.89282662,0,0,42.488089,150.3028582,135.7636696,0,0,0,0,2.269565217,12.26962343,46-38,197,85,Cook,0.127850726,0.509329647,0.286800277,0.002073255,0.0552868,0.00276434,0.000691085,0.01520387,0.091459037,0.039237876,0.037034506,0.05330056,0.018057757,0.023857283,0.039721192,0.030381746,0.05808462,0.074846314,0.08325983,0.090869855,0.128208786,0.095056991,0.039210008,0.09741364,0.23255814,0.414728682
5040,40,814962.8506,4221.143877,5,1101.999969,20.99999921,1051.99997,5,0,0,3,15.99999961,4.999999803,1,1.999999803,0,0,0,2,0,897.9999732,3.999999803,20.99999921,855.9999746,2,0,0,2,12.99999961,380.0289016,66.72179356,32.75299879,9.251306685,2.74758993,7.503922785,18.00824285,14.25201933,18.4982906,18.24582245,31.7566591,43.01301349,53.75287571,45.51817987,5.000991896,7.00400511,6.001189453,C05040,268,2,5,66,92,23,2,1,5,33,6,0,33,0,0,303,171,132,210,101,54,6,36,13,1102,14.39230038,1033.337072,0,4.725,0,0,35.89562738,13.65,6.3,0,0,0,0,7.35,0,May-40,146,124,Cook,0.004454343,0.0233853,0.953229399,0.002227172,0,0,0.002227172,0.014476615,0.175570314,0.086185547,0.024343692,0.00722995,0.019745663,0.047386509,0.037502462,0.04867601,0.048011671,0.0835638,0.113183532,0.141444178,0.119775574,0.013159504,0.018430191,0.015791403,0.171428571,0.480952381
4024,24,2289762.887,6964.101374,4,1174.999815,192.0000009,881.9998215,1.99999914,28.99999988,0,1.000000043,35.9999992,32.9999943,5.000000714,14.99999784,0,0,0,8.999996271,3.999999475,887.999855,25.99999407,150.0000017,665.9998617,1.99999914,20.99999957,0,1.29E-07,22.99999874,491.2785973,81.4174636,32.6699785,11.26137231,25.58085383,20.72000165,25.44372653,21.78793424,29.14572287,27.41861962,9.710525329,38.78916997,38.86891492,18.96346547,17.4196934,26.10997328,65.97118176,C04024,321,2,7,26,144,23,5,3,8,37,0,2,60,2,0,337,205,132,154,51,1,9,90,3,1175,246.689532,701.4234904,0,110.2798941,0,0,17.42188463,99.18519884,81.65804229,8.089456869,0,0,0,9.437699681,0,24-Apr,163,166,Cook,0.029279277,0.168918948,0.749999967,0.002252252,0.023648652,0,1.45E-10,0.025900904,0.165725647,0.066499902,0.022922579,0.052069954,0.042175665,0.05179083,0.044349447,0.059326262,0.055810735,0.019765822,0.078955546,0.079117867,0.038600227,0.035457872,0.053146979,0.134284665,0.584415584,0.331168831
33011,11,1980737.535,5973.271498,33,1760.000003,616.9999915,49.99999973,3.9999999,142.0000037,0,5.000000892,36.99999872,905.0000082,464.9999953,17.99999926,9.999999999,9.999999847,7.13E-07,357.0000125,45.00000056,1368.999998,623.0000019,538.9999927,36.99999979,3.9999999,133.000004,0,3.000000892,29.99999872,734.5629623,31.82255521,32.60441262,39.33896099,34.57800104,35.79236071,45.47350203,24.58799974,37.84253547,17.30210414,42.59201629,107.1981993,80.27806709,79.25881842,32.53342059,58.88518394,34.47482464,C33011,408,12,25,5,67,62,14,31,58,33,3,1,90,4,3,348,145,203,252,175,11,13,52,1,1760,616.6944682,50.78676899,0,212.3992882,0,0,106.8997896,773.219685,526.9353962,5.152075472,0,0,0,196.3201727,44.81204062,33-11,326,120,Cook,0.4550767,0.393718038,0.027027027,0.002921841,0.097151208,0,0.002191381,0.021913805,0.043321753,0.044386137,0.05355424,0.047072889,0.048726062,0.06190552,0.033472964,0.051517075,0.023554283,0.057982799,0.145934664,0.109286843,0.107899285,0.044289492,0.080163563,0.04693243,0.206349206,0.694444444
48014,14,3372028.528,9688.076222,48,14.05780928,13.05779667,3.97E-06,0,5.49E-06,0,1.82E-07,8.56E-07,1.000002105,1.50E-06,0,0,8.80E-09,0,1.000000365,2.28E-07,14.05780634,1.000001831,13.05779507,3.79E-06,0,4.85E-06,0,9.12E-08,7.10E-07,1162.007661,176.1320159,32.55248442,41.85327179,73.82439634,83.12505663,83.1250116,41.85325608,55.80424141,29.64601266,98.8200282,134.2791418,84.86907212,77.3122143,33.71510761,93.00709335,22.08925635,C48014,218,16,19,6,39,39,11,19,12,7,0,2,43,2,1,228,160,68,225,106,38,16,51,14,15,10.58323896,1.010758777,0,2.981313703,0,0,0.144394111,0.280294451,0.280294451,0,0,0,0,0,0,48-14,159,54,Cook,0.071134984,0.928864344,2.70E-07,0,3.45E-07,0,6.49E-09,5.05E-08,0.151575606,0.028014002,0.036018069,0.063531764,0.071535722,0.071535683,0.036018055,0.048023988,0.025512751,0.085042493,0.11555788,0.073036586,0.066533309,0.029014531,0.08004,0.019009562,0.226666667,0.471111111
16019,19,2077684.282,6339.73029,16,1464,29,1158,1,0,0,0,8,268,115,13,6,0,0,124,10,978,167,24,783,1,0,0,0,3,457.9605438,105.1791704,32.52706885,30.2886231,51.60341343,104.3145049,19.10944444,9.000000046,58.78109273,1.983763417,22.41191163,16.47925145,5.124152807,1.158146402,4.87E-08,0,9.75E-08,C16019,153,6,2,48,30,11,0,4,14,18,1,0,17,1,1,190,92,98,97,35,5,4,51,2,1464,15.74392848,1005.750154,0,0,0,0,0,442.5059175,140.9181721,18.50856628,0,0,0,270.3473007,12.73187841,16-19,112,51,Cook,0.170756646,0.024539877,0.800613497,0.001022495,0,0,0,0.003067485,0.229668629,0.07102592,0.066138063,0.112680916,0.227780551,0.041727273,0.019652348,0.128354055,0.004331734,0.048938521,0.035983998,0.01118907,0.002528922,1.06E-10,0,2.13E-10,0.525773196,0.360824742
6013,13,1790501.987,8148.083956,6,757.9999966,6.999999986,736.9999956,1.000000341,0,0,1,9.000000659,3,0,0,0,0,0,0,3,586.9999979,0,5.999999986,576.9999969,1.000000341,0,0,1,2.000000683,306.0469081,33.56250095,32.50595124,26.43230895,24.60793878,41.07686731,1.489481082,18.58153012,17.38322252,18.17081883,16.05887134,10.34449766,22.52804905,12.3117524,10.6673923,16.90804846,3.417677093,C06013,204,6,2,62,40,19,1,16,4,20,4,0,27,1,0,227,121,106,147,40,15,7,83,2,758,10.04368643,729.7014994,0,9.192546584,0,0,2.824468085,6.237799468,0,2.954747116,0,0,0,0,3.283052351,13-Jun,154,76,Cook,0,0.010221465,0.982964223,0.001703578,0,0,0.001703578,0.003407156,0.109664565,0.106212317,0.086366855,0.080405775,0.134217554,0.004866839,0.060714647,0.05679921,0.059372659,0.052471928,0.033800367,0.073609791,0.040228318,0.034855416,0.055246591,0.011167168,0.56462585,0.272108844
26005,5,986844.1886,4309.51663,26,911.0001077,138.9999971,210.0000066,0,1.000000997,0,1.000000011,6.000002997,554.0001,224.0000232,30.00000013,11,9.97E-07,0,254.0000692,35.00000645,661.0000658,385.0000611,125.9999971,144.0000036,0,1.000000997,0,5.64E-09,5.000002997,347.1504408,51.71738123,32.38078406,17.91910344,8.86E-08,17.70142896,13.25574509,13.93979949,17.71366367,9.96E-08,42.83301904,37.11844249,46.43247831,20.3253048,8.518086331,10.44567286,16.8495309,C26005,192,5,4,18,37,18,3,15,18,32,1,1,38,0,0,193,58,135,202,88,9,14,84,7,911,295.467717,132.6754402,0,8.663206673,0,0,25.85974668,448.3338894,275.8747297,17.72987334,6.4,0,0,139.6536608,8.675625579,26-5,111,82,Cook,0.582450867,0.190620249,0.217851724,0,0.001512861,0,8.53E-12,0.0075643,0.148976856,0.093275941,0.051617689,2.55E-10,0.050990657,0.03818444,0.040154924,0.0510259,2.87E-10,0.123384602,0.106923219,0.133753188,0.058548982,0.024537161,0.030089758,0.048536683,0.415841584,0.435643564
30022,22,2109375.313,7473.169353,30,2708.000016,595.0000087,31.00000055,4.000000043,50.00000059,0,10.00000002,12.00000054,2006.000005,957.0000064,15.00000026,17.00000055,5.999999991,0,901.9999984,108.9999997,1889.000015,1257.000006,548.0000074,26.00000049,3,42.00000059,0,7,6.000000502,748.7149146,22.95918582,32.357129,11.34993336,19.58845595,108.6593983,86.19274531,2.21E-06,42.54763856,63.82876163,92.15800773,133.6537627,46.35868393,33.80684971,23.60659994,12.05930459,19.58845595,C30022,329,14,14,6,53,52,13,26,47,32,0,0,69,1,0,287,88,199,306,135,2,63,106,0,2708,765.2682437,46.72764228,0,72.21544715,0,0,43.89566396,1779.893003,1249.98311,0,0,0,0,468.8702833,61.03960919,30-22,210,101,Cook,0.665431443,0.290100584,0.013763896,0.001588142,0.022233986,0,0.003705664,0.003176284,0.03066479,0.043216889,0.015159219,0.02616277,0.145127867,0.115120914,2.96E-09,0.056827556,0.085251089,0.123088249,0.178510886,0.061917671,0.045153167,0.031529491,0.016106671,0.02616277,0.346405229,0.441176471
44023,23,588615.1587,3402.988764,44,1202.000062,936.0000253,52.00000988,0.999999709,124.0000121,5.16E-07,2.000000456,25.00000318,62.00001063,47.00000315,2.90E-07,1.03E-08,2.000000297,0,6.000005823,7.000001066,1123.000063,54.00001081,884.0000271,47.00000933,0.999999709,113.0000132,5.16E-07,2.00000045,22.00000167,882.7438445,126.7086949,32.34777211,38.11680768,28.43269186,17.08856142,41.58364555,44.22828217,70.34077976,13.01130645,67.27029477,83.79372893,100.5327882,74.15281046,53.28240918,26.64091295,65.2123581,C44023,308,7,17,6,56,53,4,12,38,36,0,0,76,2,1,284,213,71,369,160,58,22,108,21,1202,950.9311329,63.73160343,0,39.99349321,0,0,45.70332059,101.6404499,59.03145064,2.506329114,0,0,0,31.10679612,8.995874021,44-23,191,69,Cook,0.048085492,0.787177184,0.041852188,0.000890472,0.100623336,4.59E-10,0.001780944,0.019590383,0.143539596,0.036644574,0.043179919,0.032209448,0.01935846,0.047107262,0.05010319,0.079684248,0.014739617,0.076205906,0.094924172,0.113886705,0.084002637,0.060359989,0.030179664,0.073874611,0.292682927,0.433604336
15023,23,1654814.041,6685.262778,15,1230.000001,6,1137.000001,0,1,0,0,9,77,19,1,0,0,0,52,5,831.0000009,48,4,771.0000009,0,1,0,0,7,247.8192891,35.62969388,32.29832012,36.75993838,23.05104538,15.15017888,20.55402606,7.85624293,6.115176237,10.2397575,18.70119318,12.47988064,14.93790617,8.161654022,1.616302707,1.22E-10,4.267973064,C15023,169,2,4,56,35,17,1,2,6,17,3,0,20,1,0,216,133,83,274,47,2,5,217,3,1230,16.44897959,974.1385073,0,2.214285714,0,0,0,237.1982274,145.4202523,0,0,0,0,71.5079929,20.26998224,15-23,136,46,Cook,0.057761733,0.004813478,0.927797834,0,0.001203369,0,0,0.008423586,0.143772884,0.13033013,0.148333645,0.093015542,0.061133978,0.082939573,0.031701499,0.024675949,0.041319453,0.075463025,0.050358794,0.060277415,0.032933893,0.006522102,4.91E-13,0.017222118,0.791970803,0.171532847
37029,29,1837233.119,5622.657238,37,1031,9.999998648,924.0000061,3,0,0,0,7,86.99999511,14.99999922,16.99999901,0,0,0,52.99999688,2,739.0000018,59.99999707,7.999999038,664.0000057,2,0,0,0,5,343.7600993,13.88298552,32.2968591,7.860134897,24.94708566,45.71919522,18.32927747,10.1286619,13.27451198,24.64307733,27.8556769,54.99746909,26.21022851,13.58482064,18.0257742,9.003255592,3.001085292,C37029,201,2,4,67,41,12,1,6,6,18,18,0,21,2,0,279,151,128,273,133,5,10,124,1,1031,9.348441926,777.7941587,0,38.95918367,0,0,1.028248588,203.8699671,75.73360435,22.94617564,0,0,0,105.1901871,0,37-29,156,52,Cook,0.081190794,0.010825438,0.898511508,0.00270636,0,0,0,0.0067659,0.04038568,0.093951739,0.022865175,0.072571208,0.132997388,0.053319968,0.029464333,0.038615628,0.071686846,0.081032316,0.159987937,0.076245697,0.039518317,0.052437075,0.02619052,0.008730173,0.454212454,0.487179487
8047,47,2342994.392,6211.717938,8,753.9999881,6,730.9999884,0,0,0,0,5,11.99999975,0,6.999999752,0,0,0,4,1,588.9999896,9.999999752,6,569.9999898,0,0,0,0,3,178.8871914,10.18977581,32.26762604,7.359283879,6.793183806,44.1556945,17.54905965,15.28466428,9.623679879,10.18977588,11.88807295,4.528792958,3.962692068,9.61E-07,5.09488856,0,1.30E-07,C08047,209,9,1,66,41,20,1,7,11,21,2,1,26,2,0,256,163,93,254,112,7,36,99,0,754,37.7,683.124,0,0,0,0,0,33.176,33.176,0,0,0,0,0,0,Aug-47,147,53,Cook,0.016977929,0.010186757,0.967741935,0,0,0,0,0.005093379,0.05696202,0.180379745,0.041139244,0.03797468,0.246835417,0.098101264,0.085443034,0.053797479,0.056962021,0.066455697,0.025316474,0.022151905,5.37E-09,0.028481014,0,7.29E-10,0.38976378,0.440944882
6012,12,3544508.451,8016.680018,6,1433,5.000000002,1400,1.000000001,0,0,0,10,17,1,11,0,0,0,5,0,966.0000004,8.000000002,5.000000002,944.0000004,1.000000001,0,0,0,8,464.3236801,135.2367796,32.12580822,43.68127044,36.15103472,32.45044374,28.90932623,13.77340171,23.85276574,9.925932952,29.73548943,22.6093662,26.85157532,18.91449004,7.531635803,0,2.574359946,C06012,156,3,2,60,37,7,2,6,8,10,4,1,15,1,0,176,101,75,145,55,41,6,41,2,1433,7.445586892,1357.220164,4.768931354,14.29618768,0,0,8.983529545,40.28560003,1.104270109,8.252810328,0,0,0,27.06357421,3.864945382,12-Jun,108,49,Cook,0.008281573,0.005175983,0.977225673,0.001035197,0,0,0,0.008281573,0.291255401,0.069188391,0.094075044,0.077857401,0.069887549,0.06226115,0.029663363,0.051370987,0.021377184,0.064040433,0.048693115,0.057829433,0.040735571,0.016220658,0,0.005544322,0.282758621,0.379310345
27030,30,1426889.334,5726.809533,27,809.0000018,28.9999998,725.0000027,1,1,0,2.999999872,6.999999872,42.9999995,13.00000092,9.000000284,0,0,0,20.9999983,0,570.9999966,21.00000027,21.9999999,518.9999967,1,1,0,1.999999872,4.999999872,286.0734391,57.65255573,32.11028371,3.648896,21.89337515,7.87E-07,8.757350213,11.67646716,14.59558382,3.03E-07,25.54227136,11.67646763,71.51835794,15.32536232,9.82E-08,3.648895837,8.027571072,C27030,116,2,0,35,23,10,1,1,3,9,2,0,21,6,0,125,71,54,406,185,13,96,111,1,809,46.70697168,734.0925926,0,0,0,0,28.20043573,0,0,0,0,0,0,0,0,27-30,80,49,Cook,0.036777584,0.038528897,0.908931698,0.001751313,0.001751313,0,0.003502627,0.008756567,0.201530614,0.112244897,0.012755102,0.076530611,2.75E-09,0.030612245,0.040816327,0.051020409,1.06E-09,0.089285714,0.040816329,0.249999994,0.053571427,3.43E-10,0.012755102,0.028061225,0.273399015,0.455665025
46031,31,1095805.256,4847.816696,46,1389.000533,1087.000435,79.00001357,2,92.0000415,1,2.000000814,26.00000643,100.0000364,59.00003011,2.000001373,3,1.000000049,0,29.00000463,6.000000206,1333.000512,90.00003398,1055.000417,77.00001357,2,82.00004055,1,2.000000814,24.00000628,974.5238794,84.47363835,32.05422144,13.59854306,44.99999573,6.684744104,49.70642674,36.54996194,41.59021637,30.84640913,73.89591572,118.394718,198.6062025,133.0726416,60.92994589,33.61602626,15.50427258,C46031,306,8,14,3,54,36,2,11,27,34,1,0,111,3,2,292,197,95,144,68,38,6,20,12,1389,964.7128183,56.55106537,0,108.5435582,0,0,81.94497952,177.2475786,111.7105543,17.28904594,0,0,0,48.24797836,0,46-31,233,90,Cook,0.067516879,0.791447871,0.057764429,0.001500375,0.061515386,0.000750187,0.001500375,0.018004499,0.086681958,0.032892187,0.013954038,0.046176391,0.006859497,0.051005858,0.037505455,0.042677473,0.0316528,0.075827712,0.121489807,0.20379819,0.136551443,0.062522784,0.03449482,0.015909587,0.138888889,0.472222222
14020,20,2170023.372,8005.948157,14,1796.000009,184.9999994,20.99999988,1,46.00000018,0,4,6,1533.00001,542.0000008,4.999999964,12.00000078,0,0,937.0000085,36.99999984,1163.000004,944.0000042,159.9999995,17.99999988,1,34.00000021,0,3,3,419.7972411,47.96230444,32.0384,15.76735861,67.473932,29.3852607,30.2068261,10.30086631,30.49160501,18.77650699,39.88635703,57.8449041,17.39616631,7.839966932,4.265854785,9.540728568,0.620203245,C14020,140,9,14,2,10,25,6,17,43,3,0,3,6,1,1,191,53,138,213,82,68,12,34,17,1796,113.1537154,2.396475771,0,190.1815393,0,0,0,1490.26827,689.5870594,7.788546256,0,0.857814336,0,792.0348496,0,14-20,73,14,Cook,0.811693896,0.137575236,0.015477214,0.000859845,0.029234738,0,0.002579536,0.002579536,0.114251119,0.076318748,0.037559462,0.160729813,0.069998699,0.071955752,0.024537718,0.072634124,0.044727562,0.095013385,0.137792483,0.041439449,0.018675604,0.010161703,0.022726992,0.001477388,0.159624413,0.384976526
